Заказчик,Область,Адрес,Код,Дата готовности,цена,Дата оплаты *,profit,Вид работ,№
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Новомиколаївський р-н, смт. Тернувате, вул. Елеваторна, 4",TUZ0629,13.07.2022,2700,25.07.2022,350,отчет,№7
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Оріхівський р-н, смт.Комишуваха, СОУ-22",TUZ0620,14.07.2022,2700,25.07.2022,350,отчет,№7
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., м.Біла Церква, вул. Річкова, 4а",UA5847,12.07.2022,2700,25.07.2022,350,отчет,№7
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., м.Біла Церква, вул. Річкова, 4а",UA5847,24.07.2022,3300,17.08.2022,350,ПУ,№8
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Ставищенський р-н, с. Василиха, вежа ТОВ ""УкрТауер""",UA4505,17.07.2022,3000,25.07.2022,350,отчет,№7
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Макарівський р-н, с. Малий Карашин, вежа ТОВ ""УкрТауер""",UA5656,17.07.2022,3000,25.07.2022,350,отчет,№7
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Бородянський р-н, с. Берестянка, вежа ТОВ ""УкрТауер""
",UA2861,17.07.2022,3000,25.07.2022,350,отчет,№7
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., м. Вільнянськ, вул. Матросова, 22", UZ0612,13.07.2022,2700,25.07.2022,350,отчет,№7
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., м. Вільнянськ, вул. Матросова, 22", UZ0612,17.07.2022,3300,25.07.2022,350,ПУ,№7
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Звенигородська, 9",UZ0812,04.08.2022,2700,17.08.2022,350,отчет,№8
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Вишнева, 42",UZ2984,13.08.2022,2700,17.08.2022,350,отчет,№8
"ООО ""ВКФ ""Алькада""",Київська ,"Київська обл., Фастівський р-н, с. Дзвінкове, башта ПрАТ ""ВФ Україна""",UA3625,23.08.2022,3000,31.08.2022,350,отчет,№9
"ООО ""ВКФ ""Алькада""",Київська ,"Київська обл., Макарівський р-н, с. Фасова, вул. Ковгоспна, 4, башта ПрАТ ""ВФ Україна""",UA5508,29.08.2022,3000,31.08.2022,350,отчет,№9
"ООО ""ВКФ ""Алькада""",Київська ,"Київська обл., с. Гореничі, вул. Гагаріна, 1а, башта ПрАТ ""ВФ Україна""",UA5510,16.09.2022,3000,21.09.2022,350,отчет,№11
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Чуйкова, 17",UZ0906,29.08.2022,2700,31.08.2022,350,отчет,№9
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, Товариська вулиця, 37А",TUZ3960,29.08.2022,2700,31.08.2022,350,отчет,№9
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Товариська, 58",TUZ0729,29.08.2022,2700,31.08.2022,350,отчет,№9
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., м.Ватутіно, вежа РТПЦ
",UQ0841,15.09.2022,2700,21.09.2022,350,отчет,№11
"ООО ""ВКФ ""Алькада""",Дніпропетрівська,"Дніпропетровська обл., Нікопольський р-н, за межами с. Іванівка, земельна ділянка за кадастровим номером: 1222684400:01:003:0593",UX0688,02.09.2022,2700,14.09.2022,350,отчет,№10
"ООО ""ВКФ ""Алькада""", Харківська ,"Харківська обл., Золочівський р-н, с. Мала Рогозянка, садове товариство ""Приозерне""",UK0717,04.09.2022,2700,14.09.2022,350,отчет,№10
"ООО ""ВКФ ""Алькада""",Київська ,"Київська обл., Бориспільський р-н, с. Вишеньки, дамба ""Бортничі-Вишеньки""",UA3618 ,04.09.2022,3000,14.09.2022,350,отчет,№10
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Космічна, 121",TUZ0851,05.09.2022,2700,14.09.2022,350,отчет,№10
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Запорізький р-н, с. Біленьке, вул. Запорізька, 32",UZ0855,07.09.2022,2700,14.09.2022,350,отчет,№10
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Космічна, 129",UZ0719,10.09.2022,2700,21.09.2022,350,отчет,№11
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Вільнянський р-н, с. Новогупалівка, вул. Центральана, 61-б",UZ0675,12.09.2022,2700,21.09.2022,350,отчет,№11
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., м. Вільнянськ, вул. Бочарова, 16",UZ0962,12.09.2022,2700,21.09.2022,350,отчет,№11
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Цимлянська, 1",UZ2726,12.09.2022,2700,21.09.2022,350,отчет,№11
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Павлокічкаська, 15",UZ0808,21.09.2022,2700,29.09.2022,350,отчет,№12
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Павлокічкаська, 15",UZ0808,21.09.2022,2700,29.09.2022,350,отчет,№12
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, пр. Інженера Преображенського, 33",UZ0714,21.09.2022,2700,29.09.2022,350,отчет,№12
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Запорізький р-н,
с. Петропіль",UZ0627,23.09.2022,2700,29.09.2022,350,отчет,№12
"ООО ""ВКФ ""Алькада""",Кіровоградська,"Кіровоградська обл., смт. Голованівськ, башта РТС",UW1001,18.09.2022,2700,29.09.2022,350,отчет,№12
"ООО ""ВКФ ""Алькада""",Кіровоградська,"Кіровоградська обл., м. Смоліно, вежа РТС",UW0604,18.09.2022,2700,29.09.2022,350,отчет,№12
"ООО ""ВКФ ""Алькада""",Кіровоградська,"Кіровоградськая обл., Ульяновський р-н, с. Данилова балка, щогла ""ВФ Україна"" біля току",UW0887,20.09.2022,3000,29.09.2022,350,отчет,№12
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Вільнянський р-н, с. Новогупалівка, вул. Центральана, 61-б",UZ0675,26.09.2022,1000,29.09.2022,350,доп,№12
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Оріхівський р-н, смт.Комишуваха, СОУ-22",TUZ0620,26.09.2022,2700,10.10.2022,350,отчет,№13
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Жасмінна, 5В",TUZ0725,26.09.2022,2700,10.10.2022,350,отчет,№13
"ООО ""ВКФ ""Алькада""",Дніпропетрівська,"Дніпропетровська обл., Дніпровський р-н, с. Любимівка, вул. Іванова, 9А",UX1639,26.09.2022,2700,10.10.2022,350,отчет,№13
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Вільнянський р-н, с. Петро-Михайлівка, вул. Садова, 1",UZ0609,28.09.2022,2700,10.10.2022,350,отчет,№13
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Вільнянський р-н, с. Михайлівка, вул. Шкільна, 5",UZ0661,30.09.2022,2700,10.10.2022,350,отчет,№13
"ООО ""ВКФ ""Алькада""",Дніпропетрівська,"Дніпропетровська обл., м. Кривий Ріг, вул. Адмірала Головко, 71, АТС-38",UХ06131,01.10.2022,2700,10.10.2022,350,отчет,№13
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, пр. Моторобудівників, 30 (КРРТ)",UZ1807,03.10.2022,2700,10.10.2022,350,отчет,№13
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., смт Новомиколаївка, вул. Молодіжна, 1а",UZ0625,06.10.2022,2700,24.10.2022,350,отчет,№14
"ООО ""ВКФ ""Алькада""",Дніпропетрівська,"Дніпропетровська обл., Павлоградський р-н, с. Троїцьке, вул. Центральна, 105-Г",UX2630,07.10.2022,2700,24.10.2022,350,отчет,№14
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Кобеляцький р-н, с. Озера",UP0644,10.10.2022,2700,24.10.2022,350,отчет,№14
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Решетилівський р-н, с. Піщане",UP0669,10.10.2022,2700,24.10.2022,350,отчет,№14
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Пирятинський р-н, с. Вікторія ",UP1601,21.10.2022,2700,24.10.2022,350,отчет,№14
"ООО ""ВКФ ""Алькада""",Кіровоградська,"Кіровоградська обл., Олександрівський р-н, смт. Єлизаветградка",UW0879,11.10.2022,3000,24.10.2022,350,отчет,№14
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Чорнобаївський р-н, смт. Чорнобай, вул. Шевченко, 262",UQ1847,24.10.2022,2700,07.11.2022,365,отчет,№1.1
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Новгородська, 3",UZ2912,26.10.2022,2700,07.11.2022,365,отчет,№1.1
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Миргородський р-н, смт. Ромодан, вул. Першотравнева, 1",UP0919,28.10.2022,2700,07.11.2022,365,отчет,№1.1
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл.,Гадяцький р-н, с. Лютенька",UP0627,31.10.2022,2700,07.11.2022,365,отчет,№1.1
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Вільнянський р-н, с. Соколівка",UZ3602,31.10.2022,3000,07.11.2022,350,отчет,№1.1
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Звенигородський р-н, с. Гусакове, вул. Колгоспна, 37, вежа ПрАТ ""ВФ Україна"" ",UQ2755,01.11.2022,3000,14.11.2022,350,отчет,№2.1
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Черкаський р-н, с. Балаклея, вежа ПрАТ ""ВФ Україна"" ",UQ2861,02.11.2022,3000,14.11.2022,350,отчет,№2.1
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Звенигородський р-н, с. Легедзино, вежа ПрАТ ""ВФ Україна"" ",UQ1622,03.11.2022,3000,14.11.2022,350,отчет,№2.1
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Уманьский р-н, с. Тинівка, вежа ПрАТ ""ВФ Україна""",UQ2954,10.11.2022,3000,14.11.2022,350,отчет,№2.1
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Уманьский р-н, с. Шукайвода, вежа ПрАТ ""ВФ Україна"" ",UQ0784,12.11.2022,3000,14.11.2022,350,отчет,№2.1
"ООО ""ВКФ ""Алькада""",,"перевірний розрахунок несучої здатності конструкцій сталевої
вежі висотою Н=60,0 м, з урахуванням обладнання мобільного зв’язку
в 2-му вітровому районі України",,06.11.2022,3000,14.11.2022,350,отчет,№2.1
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Чуйкова, 17",UZ0906,06.11.2022,2700,14.11.2022,365,отчет,№2.1
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Семенівський р-н, с. Устимівка
",UP0710,15.11.2022,2700,29.11.2022,365,отчет,№3
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Кам'янський р-н, с. Пляківка, вежа ТОВ ""УкрТауер""
",UQ1932,18.11.2022,3000,29.11.2022,350,отчет,№3
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Корсунь-Шевченківський р-н, с. Квітки, вежа ТОВ ""УкрТауер""
",UQ0794,13.12.2022,3000,27.12.2022,315,отчет,№7
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Чигиринський р-н, с. Мельники, вежа ТОВ ""УкрТауер""",UQ1680,14.12.2022,3000,27.12.2022,315,отчет,№7
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Чорнобаївський р-н, с. Тимченки, щогла ТОВ ""УкрТауер""",UQ1612,29.11.2022,3000,08.12.2022,350,отчет,№4
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Звенигородський р-н, с. Стебне, вул. Звенигородська, 28, щогла ТОВ ""Лайфселл""",UQ1740,21.11.2022,3000,29.11.2022,350,отчет,№3
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Уманський р-н, с. Кочубеївка, вул. Колгоспна, 19, 1, щогла ТОВ ""лайфселл""",UQ1617,22.11.2022,3000,29.11.2022,350,отчет,№3
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Чигиринський р-н, c. Красносілля, вул. Черкаська, 42, щогла ТОВ ""лайфселл""",UQ2825 ,23.11.2022,3000,29.11.2022,350,отчет,№3
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Чигиринський р-н, с. Худоліївка, вул. Чигиринська, 1, щогла ТОВ ""лайфселл""",UQ1670,28.11.2022,3000,08.12.2022,350,отчет,№4
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Канівський р-н, с. Потапці, вул. Шевченка, 59, вежа ТОВ ""УкрТауер""",UQ0898,05.12.2022,3000,12.12.2022,315,отчет,№5
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Городищенський р-н, с. Валява, вежа ТОВ ""УкрТауер""",UQ1817,15.12.2022,3000,27.12.2022,315,отчет,№7
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Канівський р-н, с. Бобриця, вул. Марлена, водонапорна вежа",UQ1889,07.12.2022,3000,21.12.2022,315,отчет,№6
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Христинівський р-н, с. Ягубець, вул. Шевченка, 42А, щогла ТОВ ""Лайфселл""",UQ2619,28.11.2022,3000,12.12.2022,315,отчет,№5
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Звенигородський р-н, с. Розсохуватка, вежа ТОВ ""УкрТауер""",UQ1887,09.12.2022,3000,21.12.2022,315,отчет,№6
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Кобеляцький р-н, с. Придніпрянське",UP0882,08.12.2022,2700,21.12.2022,372,отчет,№6
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Кобеляцький р-н,
с. Кишеньки, Цегляний завод",UP0624 ,05.12.2022,2700,12.12.2022,372,отчет,№5
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя вул. Оріхівське шосе,30",UZ0704,01.12.2022,3000,12.12.2022,315,отчет,№5
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Черкаський р-н, с. Пішки, вежа ТОВ ""УкрТауер""",KIE CHK PCK,02.12.2022,3000,12.12.2022,315,отчет,№5
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, провулок Вологодський, 30",TUZ1709,12.12.2022,3000,21.12.2022,315,отчет,№6
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Академіка Олександрова, 1",UZ1845,08.12.2022,2700,21.12.2022,372,отчет,№6
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Канівський р-н, с. Бобриця, вул. Марлена, водонапорна вежа",UQ1889,07.12.2022,3300,21.12.2022,315,ПУ,№6
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, вул. Добролюбова, 10",UZ0921,12.12.2022,2700,21.12.2022,372,отчет,№6
"ООО ""ВКФ ""Алькада""",Запорізька ,"м. Запоріжжя, бул. Шевченко, 1",UZ0901,12.12.2022,2700,21.12.2022,372,отчет,№6
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Баришевський р-н, с. Веселинівка, башта ПрАТ ""ВФ Україна""",UA2551,16.12.2022,3000,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Канівський р-н, с. Грищенці, вул. Шевченка, 106, вежа ТОВ ""УкрТауер""",UQ1678,18.12.2022,3000,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Черкаська ,м. Черкаси вул Гагаріна 33,UQ1859,22.12.2022,2700,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Звенигородський р-н, с.
Багачівка, вул. Т.Шевченка, 6",UQ1940 ,26.12.2022,2700,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Черкаська ,Черкаська обл с. Крачківка,UQ1608,26.12.2022,2700,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Черкаська ,Черкаська обл с. Сагунівка,UQ1659,27.12.2022,2700,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Черкаська ,Черкаська обл с. Мале Старолісся,UQ1768,28.12.2022,2700,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Кобеляцький р-н,
с. Кишеньки, Цегляний завод",UP0624 ,18.12.2022,1200,29.12.2022,50,доп,№8
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Чернігівський р-н, с. Шестовиця, вул. П.
Морачевського, 29",KIE CHN SHT,26.12.2022,3000,29.12.2022,315,отчет,№8
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Прилуцький р-н, с. Ладовщина, вежа ТОВ ""УкрТауер""",UI0717,11.01.2023,3000,02.02.2023,460,отчет,№9
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Сосницький р-н, с. Рудня, вежа ТОВ ""УкрТауер""",UI1764,11.01.2023,3000,02.02.2023,460,отчет,№9
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., смт Новомиколаївка, вул. Молодіжна, 1а",UZ0625,26.12.2022,1200,29.12.2022,50,доп,№8
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Менський р-н, с. Волосківці, вежа ТОВ ""УкрТауер""",UI1651,18.01.2023,3200,02.02.2023,460,отчет,№9
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Шептаківська с/р, ""АЗС-169 км "" а/ш Чернігів-Грем'яч, вежа ТОВ ""УкрТауер""",UI2853,16.01.2023,3200,02.02.2023,460,отчет,№9
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Чернігівський р-н, с. Халявин, вежа ПрАТ ""ВФ Україна""",KIE CHN HLV,08.02.2023,3500,16.02.2023,412,отчет,№10
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Чернігівський р-н, с. Жукотки,, вежа ПрАТ ""ВФ Україна""",KIE CHN ZKT,10.02.2023,3500,16.02.2023,412,отчет,№10
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Новгород-Сіверський р-н, с. Рождественське, вежа ПрАТ ""ВФ Україна"" ",KIE CHN ZVT,20.02.2023,3500,06.03.2023,430,отчет,№11
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Новгород-Сіверський р-н, с. Дегтярівка, щогла ПрАТ ""ВФ Україна""",KIE CHN DEG,20.02.2023,3500,06.03.2023,430,отчет,№11
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Прилуцький р-н, с. Плугатар",KIE CHN PLU,22.02.2023,3500,06.03.2023,430,отчет,№11
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Чернігівський р-н, с. Хоробичі, вежа ПрАТ ""ВФ Україна""",KIE CHN HRB,23.02.2023,3500,20.03.2023,430,отчет,№12
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Сосницький р-н, с. Хлоп'яники, вежа ТОВ ""УкрТауер""",UI1864,28.02.2023,3200,20.03.2023,430,отчет,№12
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Корюківський р-н, с. Макошине, вул. 40 років Перемоги",KIE CHN MKS,02.03.2023,3500,22.03.2023,430,отчет,№13
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Новгород-Сіверський р-н, с. Машеве, пл. Б. Хмельницького, 4, вежа ПрАТ ""ВФ Україна"" ",KIE CHN MAS,09.03.2023,3500,22.03.2023,430,отчет,№13
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Чернігівський р-н, смт. Куликівка, вежа ПрАТ ""ВФ Україна""",KIE CHN KUL,20.03.2023,3500,05.04.2023,430,отчет,№15
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Чернігівський р-н, с. Хрещате, вежа ПрАТ ""ВФ Україна""",KIE CHN HRE,13.03.2023,3500,28.03.2023,430,отчет,№14
"ООО ""ВКФ ""Алькада""",Черкаська,"Черкаська обл, Лисянський р-н, смт. Лисянка, вул. Київська, 86",UQ0654,24.02.2023,3200,20.03.2023,430,отчет,№12
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька о бл., Новомиколаївський р-н, с. Трудове, вежа VF
UZ2615  (DNE TRU TOW) ",UZ2615,27.02.2023,3500,20.03.2023,430,отчет,№12
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Прилуцький р-н, с. Болотниця, вул. Миру, 20Б",UI0768,07.03.2023,3200,22.03.2023,470,отчет,№13
"ООО ""ВКФ ""Алькада""",Київська ,"Київська обл., Бориспільський р-н, с.Жереб'ятин",UA3529,14.03.2023,3200,28.03.2023,470,отчет,№14
"ООО ""ВКФ ""Алькада""",Київська ,"Київcька обл, Броварський р-н, с. Нова Олександрівка, опора Укртауер",UA2691,15.03.2023,3200,28.03.2023,470,отчет,№14
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Ріпкинський р-н, с. Нові Яриловичі, вежа ПрАТ ""ВФ Україна""",UI1601,16.03.2023,3200,05.04.2023,470,отчет,№15
"ООО ""ВКФ ""Алькада""",Київська ,"м. Київ, Дарницький р-н., вул. Харківське шосе, 121",UA0717,17.03.2023,3200,05.04.2023,470,отчет,№15
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Прилуцький р-н, с. Білорічиця, вул. Шевченка, 28, щогла ТОВ ""лайфселл""",UI1983,21.03.2023,3200,05.04.2023,470,отчет,№15
"ООО ""ВКФ ""Алькада""",Київська ,"Київська обл., Білоцерківський р-н, с. Олейникова Слобода, вул. Центральна,241, опора Укртауер",UA1568,20.03.2023,3200,05.04.2023,470,отчет,№15
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., м. Запоріжжя, вул. Моторобудівників, 15",UZ0753,28.03.2023,3200,05.04.2023,470,отчет,№16
"ООО ""ВКФ ""Алькада""",Кіровоградська,"Кіровоградськая обл., м. Долинська, вул. Нова, 110",UW0999,29.03.2023,3200,05.04.2023,470,отчет,№16
"ООО ""ВКФ ""Алькада""",Дніпропетрівська,"Дніпропетровська обл., Павлоградський р-н, смт Юр'ївка, вул. Відродження, земельна ділянка за кадастровим номером: 122598500:01:001:0133",UX0607,03.04.2023,3200,05.04.2023,470,отчет,№16
"ООО ""ВКФ ""Алькада""",Кіровоградська,"Кіровоградська обл., Олександрійський р-н, смт Нова Прага, територія колишнього асфальтного заводу, власна башта напроти РТПЦ",UW1834,05.04.2023,3200,05.04.2023,470,отчет,№16
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Запорізький р-н, с. Шевченківське, вежа VF",UZ2610,06.04.2023,3200,17.04.2023,470,отчет,№17
"ООО ""ВКФ ""Алькада""",Дніпропетрівська,"Дніпропетровська обл., м. Павлоград, вул. Центральна,98",UX0955,10.04.2023,3200,17.04.2023,470,отчет,№17
"ООО ""ВКФ ""Алькада""",Дніпропетрівська,"Дніпропетровська обл., Павлоградський р-н, м. Тернівка, вул. Харківська, 5",UX0959,10.04.2023,3500,17.04.2023,430,отчет,№17
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., м. Новгород-Сіверський, вежа ПрАТ ""Київстар""",UI2953,12.04.2023,3200,25.04.2023,470,отчет,№18
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Бориспільський р-н, с. Лозовий Яр, опора ПрАТ ""ВФ Україна""",UA5854,13.04.2023,3500,25.04.2023,470,отчет,№18
"ООО ""ВКФ ""Алькада""",Запорізька ,"Запорізька обл., Гуляйпільський р-н, с. Воздвижівка, вул. Центральна",UZ0867,19.04.2023,3200,25.04.2023,470,отчет,№18
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Лубенський р-н, м. Лубни, вул. Київська, 2,",UP0600,15.05.2023,3800,31.05.2023,470,ПУ,№20
"ООО ""ВКФ ""Алькада""",Полтавська ,"Полтавська обл., Оржицький р-н, с. Яблуневе",UP0662,16.05.2023,3800,07.06.2023,470,ПУ,№21
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Фастівський р-н, с. Дідівщина, вежа ПрАТ ""ВФ Україна""",UA4687,08.05.2023,3500,19.05.2023,470,отчет,№19
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Білоцерківский р-н, с. Високе, вежа ПрАТ ""ВФ Україна""",UA4645,08.05.2023,3500,19.05.2023,470,отчет,№19
"ООО ""ВКФ ""Алькада""",Черкаська ,"Черкаська обл., Чорнобаївський р-н, смт. Чорнобай, вул. Шевченко, 262",UQ1847,24.05.2023,3500,07.06.2023,470,отчет,№21
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл. с. Крюкібщина, бул. Переноги, 50 ",KI2738,05.06.2023,3500,16.06.2023,470,отчет,№22
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Прилуцький р-н, с. Манжосівка, опора ПрАТ ""ВФ Україна""",UI1945,25.05.2023,3500,07.06.2023,470,отчет,№21
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл., Бучанський р-н, м. Буча, вул. Інститутська, 22",UA4614,29.05.2023,3200,07.06.2023,470,отчет,№21
"ООО ""Люм’єр Україна""",,"РНС конструкция ""растки""",,21.06.2023,6500,27.06.2023,1250,отчет,
"ООО ""ВКФ ""Алькада""",Чернігівська,"Черкаська обл., смт Чорнобай, вул. Центральна, 158",UQ0847,05.06.2023,3200,16.06.2023,470,отчет,№22
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл.,  Борзнянський р-н, с. Шаповалівка, вежа ПрАТ ""ВФ Україна""",UI1879,14.06.2023,3500,23.06.2023,470,отчет,№23
"ООО ""ВКФ ""Алькада""",Чернігівська,"м. Чернигів вул Шевченко 162,а",TUI2904,06.06.2023,3200,16.06.2023,470,отчет,№22
"ООО ""ВКФ ""Алькада""",Чернігівська ,"Чернігівська обл., Чернігівський р-н, с. Шестовиця, вул. П.
Морачевського, 29",KIE CHN SHT,26.06.2023,3800,12.07.2023,470,ПУ,№24
"ООО ""ВКФ ""Алькада""",,"перерасчет 4-гранной прутковой башни 40,0 м",,15.06.2023,3200,23.06.2023,470,отчет,№23
"ООО ""ВКФ ""Алькада""",Чернігівська,"Чернігівська обл., Городнянський р-н, с. Хоробичі, щогла ТОВ ""ЮТК""",TUI0885,15.06.2023,3200,23.06.2023,470,отчет,№23
"ООО ""ВКФ ""Алькада""",Київська,"Київська обл. Бориспільський р-н., м. Переяслав, НСБ ""Переяславль"", вежа ПрАТ ""ВФ Україна""",UA3607,08.06.2023,3500,23.06.2023,470,отчет,№23
